Internal_ID,MBLU,Block,Lot,Unit,Location,Primary_Use,Bldg_,Stories,Living_AreaGBA,Heat_Type_Desc,Line_
560,    130,     39,      0,       ,475 LOST LAKE DR,1010,1,2,3154,Forced Air-Duc,1
561,    130,     40,      0,       ,360 WHILEY RD,1010,1,1,1296,Electr Basebrd,1
563,    130,     41,      0,       ,358 WHILEY RD,1010,1,1,1610,Forced Air-Duc,1
569,    130,     49,      0,       ,16 MOOSE TRL,1010,1,1,920,Hot Water,1
575,    123,     25,      0,       ,74 WEYMISSET RD,1010,1,1,2407,Forced Air-Duc,1
578,    122,    107,      0,       ,26 RADIO RD,1010,1,1.75,3032,Forced Air-Duc,1
579,    131,     56,      0,       ,23 RADIO RD ,1013,1,1,1109,Forced Air-Duc,1
582,    123,     14,      0,       ,12 HIGHLAND RD,1013,1,2,3905,Forced Air-Duc,1
583,    123,      9,      0,       ,3 HIGHLAND RD,1013,1,2,1360,Hot Water,1
584,    123,     10,      0,       ,11 HIGHLAND RD,1013,1,2,2240,Electr Basebrd,1
589,    123,     18,      0,       ,14 RUSTIC TRL,1013,1,2,4930,Hot Water,1
590,    123,     17,      0,       ,10 RUSTIC TRL,1090,1,2,2698,Hot Water,1
590,    123,     17,      0,       ,10 RUSTIC TRL,1090,2,1,730,None,1
593,    123,     11,      0,       ,26 HIGHLAND RD,1013,1,1,1536,Hot Water,1
595,    123,     12,      0,       ,20 HIGHLAND RD,1013,1,1.75,1260,Forced Air-Duc,1
597,    122,    105,      0,       ,102 WEYMISSET RD ,1013,1,1,2842,Forced Air-Duc,1
599,    130,     54,      0,       ,15 MOOSE TRL,1013,1,1,728,None,1
601,    130,     56,      0,       ,21 MOOSE TRL,1013,1,1,2510,Forced Air-Duc,1
602,    130,     57,      0,       ,25 MOOSE TRL,1013,1,2,1560,Hot Water,1
615,    202,     71,      0,       ,780 TOWNSEND RD,1010,1,2,1816,Forced Air-Duc,1
616,    202,     70,      0,       ,790 TOWNSEND RD,1010,1,2,2481,Hot Water,1
622,    202,     16,      0,       ,741 TOWNSEND RD,1010,1,1,1176,Hot Water,1
623,    202,     15,      0,       ,733 TOWNSEND RD,1010,1,1.75,1555,Hot Water,1
624,    202,     11,      0,       ,699 TOWNSEND RD,1010,1,2,1728,Hot Water,1
625,    202,     10,      0,       ,697 TOWNSEND RD,1010,1,1,1069,Forced Air-Duc,1
626,    202,      9,      0,       ,687 TOWNSEND RD,1010,1,1,1070,Hot Water,1
627,    202,      8,      0,       ,679 TOWNSEND RD,1010,1,1.75,2255,Hot Water,1
628,    202,      7,      0,       ,671 TOWNSEND RD,1010,1,2,1728,Hot Water,1
629,    202,      6,      0,       ,663 TOWNSEND RD,1010,1,1,1094,Forced Air-Duc,1
630,    202,      5,      0,       ,653 TOWNSEND RD,1010,1,1.75,1747,Electr Basebrd,1
631,    202,     74,      0,       ,762 TOWNSEND RD,1010,1,1.75,1728,Hot Water,1
632,    202,     75,      0,       ,740 TOWNSEND RD,1010,1,1,864,Hot Water,1
637,    203,     31,      0,       ,11 TOWN LINE RD,0130,1,1,992,Forced Air-Duc,1
637,    203,     31,      0,       ,11 TOWN LINE RD,0130,2,1,150,None,1
639,    203,     29,      0,       ,951 TOWNSEND RD,1010,1,1,1452,Forced Air-Duc,1
640,    202,     79,      0,       ,702 TOWNSEND RD,1010,1,1.75,2239,Hot Water,1
642,    202,     78,      0,       ,704 TOWNSEND RD ,1010,1,1.5,1076,Hot Water,1
646,    203,     32,      0,       ,17 TOWN LINE RD,1010,1,1.75,1527,Forced Air-Duc,1
647,    203,     26,      0,       ,931 TOWNSEND RD,1010,1,1,1208,Forced Air-Duc,1
648,    203,     28,      0,       ,945 TOWNSEND RD,1010,1,1.75,2157,Forced Air-Duc,1
650,    202,     48,      0,       ,115 CROSSWINDS DR,1010,1,2,2986,Hot Water,1
651,    203,     10,      0,       ,125 CROSSWINDS DR,1010,1,2,2482,Forced Air-Duc,1
652,    203,     11,      0,       ,135 CROSSWINDS DR,1010,1,2,1632,Hot Water,1
653,    202,     49,      0,       ,31 LAWRENCE DR,1010,1,2,2096,Hot Water,1
654,    202,     50,      0,       ,26 LAWRENCE DR,1010,1,1.75,2578,Hot Water,1
655,    203,     12,      0,       ,16 LAWRENCE DR,1010,1,2,1764,Hot Water,1
656,    203,     13,      0,       ,12 LAWRENCE DR,1010,1,2,2254,Hot Water,1
657,    203,     14,      0,       ,8 LAWRENCE DR,1010,1,2,2605,Hot Water,1
658,    203,     15,      0,       ,143 CROSSWINDS DR,1010,1,2,1764,Forced Air-Duc,1
659,    203,     16,      0,       ,151 CROSSWINDS DR,1010,1,2,2120,Hot Water,1
660,    203,     17,      0,       ,155 CROSSWINDS DR,1010,1,2,1901,Forced Air-Duc,1
661,    203,      8,      0,       ,144 CROSSWINDS DR,1010,1,2,2222,Hot Water,1
662,    203,      9,      0,       ,130 CROSSWINDS DR,1010,1,2,2840,Hot Water,1
663,    202,     51,      0,       ,114 CROSSWINDS DR,1010,1,2,3229,Hot Water,1
665,    203,     50,      0,       ,888 TOWNSEND RD,1010,1,1,972,Steam,1
666,    203,      2,      0,       ,861 TOWNSEND RD,1010,1,1.75,1555,Hot Water,1
667,    203,      3,      0,       ,871 TOWNSEND RD,1010,1,2,2064,Forced Air-Duc,1
668,    203,      4,      0,       ,881 TOWNSEND RD,1010,1,2,1901,Hot Water,1
669,    203,     23,      0,       ,885 TOWNSEND RD ,1010,1,2,2657,Forced Air-Duc,1
670,    203,     24,      0,       ,901 TOWNSEND RD,1010,1,1.75,2076,Forced Air-Duc,1
671,    203,     25,      0,       ,907 TOWNSEND RD,1010,1,2,2595,Hot Water,1
672,    203,     49,      0,       ,904 TOWNSEND RD,1010,1,1.5,1444,Hot Water,1
674,    203,     20,      0,       ,169 CROSSWINDS DR,1010,1,2,2993,Hot Water,1
675,    203,     21,      0,       ,173 CROSSWINDS DR,1010,1,2,2280,Hot Water,1
676,    203,     22,      0,       ,177 CROSSWINDS DR,1010,1,2,2141,Hot Water,1
677,    203,      5,      0,       ,186 CROSSWINDS DR,1010,1,1.75,2077,Hot Water,1
678,    203,      6,      0,       ,178 CROSSWINDS DR,1010,1,2,2174,Hot Water,1
679,    203,      7,      0,       ,170 CROSSWINDS DR,1010,1,2,3296,Hot Water,1
680,    202,     17,      0,       ,757 TOWNSEND RD,1010,1,2,2910,Hot Water,1
681,    202,     18,      0,       ,769 TOWNSEND RD,1010,1,2,1890,Hot Water,1
682,    202,     63,      0,       ,781 TOWNSEND RD,1010,1,2,1750,Hot Water,1
683,    202,     64,      0,       ,791 TOWNSEND RD,1010,1,2,2528,Hot Water,1
684,    202,     65,      0,       ,803 TOWNSEND RD,1010,1,2,2478,Hot Water,1
685,    202,     66,      0,       ,813 TOWNSEND RD,1010,1,2,2171,Hot Water,1
686,    202,     67,      0,       ,825 TOWNSEND RD,1010,1,2,3271,Hot Water,1
687,    202,     68,      0,       ,835 TOWNSEND RD,1010,1,2,1952,Forced Air-Duc,1
688,    203,      1,      0,       ,853 TOWNSEND RD,1010,1,2,2890,Forced Air-Duc,1
689,    202,     59,      0,       ,36 CROSSWINDS DR,1010,1,2,2075,Forced Air-Duc,1
690,    202,     23,      0,       ,41 CROSSWINDS DR,1010,1,2,1900,Hot Water,1
691,    202,     24,      0,       ,47 CROSSWINDS DR,1010,1,2,2301,Hot Water,1
692,    202,     25,      0,       ,5 SQUANNACOOK DR,1010,1,2,1728,Hot Water,1
693,    202,     27,      0,       ,15 SQUANNACOOK DR,1010,1,1.75,3307,Hot Water,1
694,    202,     28,      0,       ,29 SQUANNACOOK DR,1010,1,1.75,1878,Hot Water,1
695,    202,     29,      0,       ,39 SQUANNACOOK DR,1010,1,2,1836,Hot Water,1
696,    202,     30,      0,       ,43 SQUANNACOOK DR ,1010,1,2,2857,Hot Water,1
697,    202,     31,      0,       ,45 SQUANNACOOK DR ,1010,1,1.75,3195,Hot Water,1
698,    202,     32,      0,       ,40 SQUANNACOOK DR,1010,1,2,2582,Hot Water,1
699,    202,     33,      0,       ,36 SQUANNACOOK DR,1010,1,2,2138,Hot Water,1
700,    202,     58,      0,       ,38 CROSSWINDS DR,1010,1,2,2384,Forced Air-Duc,1
701,    202,     34,      0,       ,32 SQUANNACOOK DR ,1010,1,2,1800,Hot Water,1
702,    202,     35,      0,       ,26 SQUANNACOOK DR,1010,1,2,2075,Hot Water,1
703,    202,     36,      0,       ,20 SQUANNACOOK DR,1010,1,2,2435,Hot Water,1
704,    202,     38,      0,       ,15 SPAULDING LN,1010,1,2,2749,Hot Water,1
705,    202,     39,      0,       ,21 SPAULDING LN ,1010,1,1.75,3127,Hot Water,1
706,    202,     40,      0,       ,37 SPAULDING LN,1010,1,2,2212,Hot Water,1
707,    202,     41,      0,       ,38 SPAULDING LN ,1010,1,2,1956,Hot Water,1
708,    202,     42,      0,       ,34 SPAULDING LN,1010,1,1.75,3190,Hot Water,1
709,    202,     43,      0,       ,26 SPAULDING LN ,1010,1,2,3517,Hot Water,1
710,    202,     44,      0,       ,18 SPAULDING LN,1010,1,2,2652,Forced Air-Duc,1
712,    202,     57,      0,       ,62 CROSSWINDS DR,1010,1,1.75,2619,Hot Water,1
713,    202,     45,      0,       ,87 CROSSWINDS DR,1010,1,1.75,2059,Hot Water,1
714,    202,     46,      0,       ,99 CROSSWINDS DR,1010,1,2,2976,Hot Water,1
715,    202,     56,      0,       ,72 CROSSWINDS DR,1010,1,2,2492,Hot Water,1
716,    202,     55,      0,       ,82 CROSSWINDS DR,1010,1,2,2092,Hot Water,1
717,    202,     62,      0,       ,18 CROSSWINDS DR ,1010,1,2,2692,Forced Air-Duc,1
718,    202,     19,      0,       ,19 CROSSWINDS DR,1010,1,2,2100,Hot Water,1
719,    202,     54,      0,       ,86 CROSSWINDS DR,1010,1,1.75,2195,Forced Air-Duc,1
720,    202,     53,      0,       ,94 CROSSWINDS DR,1010,1,2,2163,Hot Water,1
721,    202,     21,      0,       ,29 CROSSWINDS DR,1010,1,2,2218,Forced Air-Duc,1
722,    202,     22,      0,       ,35 CROSSWINDS DR,1010,1,2,2134,Hot Water,1
724,    203,     59,      0,       ,38 BRITT LN ,1010,1,2,2264,Forced Air-Duc,1
725,    203,     58,      0,       ,40 BRITT LN,1010,1,1.75,2380,Forced Air-Duc,1
726,    203,     57,      0,       ,45 BRITT LN,1010,1,2,3500,Forced Air-Duc,1
727,    203,     56,      0,       ,39 BRITT LN,1010,1,2,2032,Forced Air-Duc,1
728,    203,     55,      0,       ,33 BRITT LN ,1010,1,2,2519,Forced Air-Duc,1
729,    203,     54,      0,       ,29 BRITT LN,1010,1,2,2162,Forced Air-Duc,1
730,    203,     53,      0,       ,27 BRITT LN,1010,1,2,1970,Hot Water,1
731,    203,     52,      0,       ,3 BRITT LN,1010,1,2,1800,Forced Air-Duc,1
732,    203,     51,      0,       ,878 TOWNSEND RD,1010,1,2,1844,Forced Air-Duc,1
733,    202,     69,      0,       ,830 TOWNSEND RD,1010,1,1.75,1742,Hot Water,1
734,    203,     65,      0,       ,838 TOWNSEND RD,1010,1,2,1865,Forced Air-Duc,1
735,    203,     64,      0,       ,856 TOWNSEND RD,1010,1,2,2424,Forced Air-Duc,1
736,    203,     63,      0,       ,2 BRITT LN,1010,1,1.75,1842,Forced Air-Duc,1
737,    203,     62,      0,       ,24 BRITT LN ,1010,1,2,2008,Forced Air-Duc,1
738,    203,     61,      0,       ,30 BRITT LN,1010,1,2,2308,Hot Water,1
739,    203,     60,      0,       ,34 BRITT LN,1010,1,2,2118,Forced Air-Duc,1
742,    204,     10,      0,       ,238 CHERRY TREE LN ,1010,1,2,2763,Forced Air-Duc,1
749,    228,      1,      0,       ,605 LONGLEY RD,1010,1,1,1686,Hot Water,1
750,    228,      2,      0,       ,611 LONGLEY RD ,1010,1,2,1632,Electr Basebrd,1
751,    228,      3,      0,       ,617 LONGLEY RD,1010,1,1.75,2285,Forced Air-Duc,1
752,    228,      4,      0,       ,633 LONGLEY RD,1010,1,2,2568,Hot Water,1
753,    228,      5,      0,       ,635 LONGLEY RD,1010,1,2,2280,Hot Water,1
754,    228,      6,      0,       ,643 LONGLEY RD,1010,1,2,2766,Hot Water,1
755,    228,      7,      0,       ,651 LONGLEY RD,1010,1,2,2788,Hot Water,1
756,    228,      8,      0,       ,655 LONGLEY RD,1010,1,1,3642,Hot Water,1
757,    228,      9,      0,       ,657 LONGLEY RD ,1010,1,2,2248,Electr Basebrd,1
758,    228,     10,      0,       ,659 LONGLEY RD,1010,1,2,2658,Forced Air-Duc,1
759,    226,     12,      0,       ,139 SAND HILL RD,1010,1,2,2072,Hot Water,1
760,    226,     11,      0,       ,137 SAND HILL RD,1010,1,2,2036,Hot Water,1
761,    226,     10,      0,       ,117 SAND HILL RD,1010,1,2,2344,Hot Water,1
762,    226,      9,      0,       ,113 SAND HILL RD,1010,1,2,2200,Hot Water,1
763,    226,     23,      0,       ,351 LONGLEY RD ,1010,1,1,1397,Forced Air-Duc,1
764,    226,     22,      0,       ,345 LONGLEY RD,1010,1,2,2050,Forced Air-Duc,1
765,    226,     19,      0,       ,313 LONGLEY RD,1010,1,2,2333,Forced Air-Duc,1
766,    226,     18,      0,       ,203 SAND HILL RD ,1010,1,1.75,3103,Forced Air-Duc,1
767,    226,     20,      0,       ,325 LONGLEY RD,1010,1,2,1687,Hot Water,1
768,    226,     21,      0,       ,331 LONGLEY RD,1010,1,2,1906,Forced Air-Duc,1
769,    226,     17,      0,       ,195 SAND HILL RD,1010,1,1,1560,Forced Air-Duc,1
770,    226,     16,      0,       ,187 SAND HILL RD,1010,1,2,1906,Hot Water,1
771,    226,     13,      0,       ,145 SAND HILL RD,1010,1,2,2614,Forced Air-Duc,1
772,    226,     37,      0,       ,41 SADDLE LN,1010,1,2,2940,Forced Air-Duc,1
773,    226,     38,      0,       ,47 SADDLE LN ,1010,1,2,2464,Forced Air-Duc,1
774,    226,     14,      0,       ,154 SAND HILL RD,1010,1,2,2624,Forced Air-Duc,1
775,    228,     14,      0,       ,700 LONGLEY RD,1010,1,2,2559,Forced Air-Duc,1
776,    228,     12,      0,       ,670 LONGLEY RD,1010,1,3,2184,Forced Air-Duc,1
780,    228,     52,      0,       ,425 NASHUA RD,1010,1,2,3156,Hot Water,1
781,    228,     53,      0,       ,435 NASHUA RD,1010,1,2,1600,Hot Water,1
782,    227,    111,      0,       ,343 NASHUA RD,1010,1,2,2351,Hot Water,1
783,    229,      1,      0,       ,473 NASHUA RD,1040,1,2,2288,Forced Air-Duc,1
784,    228,     56,      0,       ,465 NASHUA RD,1040,1,2,2376,Forced Air-Duc,1
785,    228,     55,      0,       ,447 NASHUA RD,1010,1,2,4180,Forced Air-Duc,1
789,    228,     13,      0,       ,654 LONGLEY RD,1010,1,1,1604,Hot Water,1
790,    228,     49,      0,       ,48 MEADOW VIEW RD,1010,1,2,3634,Forced Air-Duc,1
791,    228,     40,      0,       ,64 MEADOW VIEW RD,1010,1,2,2152,Forced Air-Duc,1
792,    228,     39,      0,       ,74 MEADOW VIEW RD,1010,1,2,2656,Forced Air-Duc,1
793,    228,     37,      0,       ,102 MEADOW VIEW RD,1010,1,2,2356,Forced Air-Duc,1
794,    228,     36,      0,       ,92 OVERLOOK DR ,1010,1,2,2656,Forced Air-Duc,1
795,    228,     35,      0,       ,96 OVERLOOK DR,1010,1,2,2708,Forced Air-Duc,1
796,    228,     34,      0,       ,100 OVERLOOK DR,1010,1,2,3612,Forced Air-Duc,1
797,    228,     33,      0,       ,99 OVERLOOK DR,1010,1,2,3641,Forced Air-Duc,1
798,    228,     32,      0,       ,95 OVERLOOK DR,1010,1,2,2836,Forced Air-Duc,1
799,    228,     31,      0,       ,91 OVERLOOK DR ,1010,1,2,3902,Forced Air-Duc,1
800,    228,     30,      0,       ,79 OVERLOOK DR,1010,1,2,2224,Hot Water,1
801,    228,     48,      0,       ,18 KIRK FARM RD,1010,1,2,2544,Forced Air-Duc,1
802,    228,     29,      0,       ,71 OVERLOOK DR,1010,1,2,2486,Forced Air-Duc,1
803,    228,     28,      0,       ,67 OVERLOOK DR,1010,1,2,2220,Forced Air-Duc,1
804,    228,     27,      0,       ,65 OVERLOOK DR,1010,1,2,5387,Forced Air-Duc,1
805,    227,    115,      0,       ,55 OVERLOOK DR,1010,1,2,3750,Hot Water,1
806,    227,    114,      0,       ,51 OVERLOOK DR ,1010,1,2,2701,Hot Water,1
807,    227,    113,      0,       ,45 OVERLOOK DR,1010,1,2.75,3677,Hot Water,1
808,    227,    112,      0,       ,39 OVERLOOK DR,1010,1,2,2701,Forced Air-Duc,1
809,    228,     21,      0,       ,33 OVERLOOK DR,1010,1,2,2964,Hot Water,1
810,    228,     20,      0,       ,21 OVERLOOK DR,1010,1,1.75,3575,Forced Air-Duc,1
811,    228,     19,      0,       ,15 OVERLOOK DR,1010,1,2,3662,Forced Air-Duc,1
812,    228,     47,      0,       ,22 KIRK FARM RD,1010,1,2,3053,Forced Air-Duc,1
813,    228,     18,      0,       ,7 OVERLOOK DR,1010,1,2.75,4342,Hot Water,1
814,    228,     22,      0,       ,4 OVERLOOK DR,1010,1,2,2926,Hot Water,1
815,    228,     24,      0,       ,80 OVERLOOK DR,1010,1,2,2919,Forced Air-Duc,1
816,    228,     25,      0,       ,68 OVERLOOK DR,1010,1,2,2701,Forced Air-Duc,1
817,    228,     26,      0,       ,60 OVERLOOK DR,1010,1,2,2271,Forced Air-Duc,1
818,    227,    116,      0,       ,50 OVERLOOK DR,1010,1,2,2946,Hot Water,1
819,    228,     50,      0,       ,401 NASHUA RD,0101,1,1.75,1905,Steam,1
820,    228,     46,      0,       ,30 KIRK FARM RD,1010,1,2,2272,Forced Air-Duc,1
821,    228,     45,      0,       ,29 KIRK FARM RD,1010,1,2,2762,Forced Air-Duc,1
822,    228,     44,      0,       ,21 KIRK FARM RD,1010,1,2,2248,Hot Water,1
823,    228,     43,      0,       ,17 KIRK FARM RD,1010,1,2.75,3610,Forced Air-Duc,1
824,    228,     42,      0,       ,11 KIRK FARM RD,1010,1,2,4028,Hot Water,1
825,    228,     41,      0,       ,56 MEADOW VIEW RD ,1010,1,2,2994,Forced Air-Duc,1
828,    227,     68,      0,       ,520 LONGLEY RD,1010,1,2,2560,Hot Water,1
829,    227,     67,      0,       ,530 LONGLEY RD,1010,1,2,2970,Hot Water,1
830,    227,     66,      0,       ,532 LONGLEY RD,1010,1,2,2240,Hot Water,1
831,    227,     65,      0,       ,534 LONGLEY RD,1010,1,2,3040,Hot Water,1
832,    227,     64,      0,       ,536 LONGLEY RD,1010,1,2,3008,Hot Water,1
833,    227,     63,      0,       ,556 LONGLEY RD,1010,1,2,2888,Hot Water,1
834,    227,     62,      0,       ,558 LONGLEY RD,1010,1,1.75,1764,Hot Water,1
835,    227,     61,      0,       ,560 LONGLEY RD,1010,1,2,2744,Hot Water,1
836,    227,     60,      0,       ,562 LONGLEY RD,1010,1,2,2612,Hot Water,1
837,    227,     59,      0,       ,564 LONGLEY RD,1010,1,2,3178,Hot Water,1
838,    227,     58,      0,       ,572 LONGLEY RD,1010,1,2,3977,Hot Water,1
839,    227,     57,      0,       ,574 LONGLEY RD,1010,1,2,2200,Forced Air-Duc,1
842,    227,     70,      0,       ,7 NORTHWOODS RD,1010,1,2,2030,Hot Water,1
843,    227,     79,      0,       ,97 NORTHWOODS RD,1010,1,2,2634,Hot Water,1
844,    227,     84,      0,       ,42 NORTHWOODS RD,1010,1,2,2288,Forced Air-Duc,1
845,    227,     83,      0,       ,48 NORTHWOODS RD,1010,1,2,2080,Hot Water,1
846,    227,     82,      0,       ,54 NORTHWOODS RD,1010,1,2,1936,Forced Air-Duc,1
847,    227,     81,      0,       ,58 NORTHWOODS RD,1010,1,2,2718,Hot Water,1
848,    227,    109,      0,       ,136 NORTHWOODS RD,1010,1,2,2091,Hot Water,1
849,    227,    108,      0,       ,245 NASHUA RD,1010,1,2,2136,Forced Air-Duc,1
850,    227,    107,      0,       ,233 NASHUA RD,1010,1,2,2064,Hot Water,1
851,    227,     71,      0,       ,9 NORTHWOODS RD,1010,1,2,3213,Hot Water,1
852,    227,     72,    852,       ,15 NORTHWOODS RD,1010,1,2,2120,Hot Water,1
853,    227,     73,      0,       ,29 NORTHWOODS RD,1010,1,2,4066,Hot Water,1
854,    227,     74,      0,       ,35 NORTHWOODS RD,1010,1,2,2088,Hot Water,1
855,    227,     75,      0,       ,53 NORTHWOODS RD,1010,1,2,2120,Hot Water,1
856,    227,     76,      0,       ,67 NORTHWOODS RD,1010,1,2,2139,Hot Water,1
857,    227,     77,      0,       ,79 NORTHWOODS RD,1010,1,2,2651,Forced Air-Duc,1
858,    227,     78,      0,       ,87 NORTHWOODS RD,1010,1,2,3160,Hot Water,1
863,    227,    100,      0,       ,28 CHARLES RD,1010,1,2,2640,Hot Water,1
864,    227,     98,      0,       ,30 CHARLES RD,1010,1,2,2562,Hot Water,1
865,    227,     96,      0,       ,29 CHARLES RD,1010,1,1.75,3877,Hot Water,1
866,    227,     97,      0,       ,31 CHARLES RD,1010,1,2,2405,Hot Water,1
867,    227,     95,      0,       ,15 CHARLES RD ,1010,1,2,2644,Hot Water,1
868,    227,     94,      0,       ,159 NASHUA RD,1010,1,1,1138,Hot Water,1
869,    227,    101,      0,       ,169 NASHUA RD,1010,1,2,2442,Hot Water,1
870,    227,    106,      0,       ,219 NASHUA RD,1010,1,2,2204,Hot Water,1
871,    227,    105,      0,       ,205 NASHUA RD,1010,1,1.75,1685,Electr Basebrd,1
872,    227,    103,      0,       ,199 NASHUA RD,1010,1,2,1764,Hot Water,1
873,    227,    102,      0,       ,181 NASHUA RD,1010,1,2,1666,Electr Basebrd,1
874,    227,    104,      0,       ,201 NASHUA RD ,1010,1,2,2383,Hot Water,1
875,    227,     28,      0,       ,573 LONGLEY RD ,1010,1,2,3054,Forced Air-Duc,1
877,    227,     13,      0,       ,499 LONGLEY RD ,1010,1,2,2613,Hot Water,1
878,    227,     22,      0,       ,541 LONGLEY RD,1010,1,1.75,2049,Electr Basebrd,1
879,    227,     24,      0,       ,551 LONGLEY RD ,1010,1,1.75,1954,Hot Water,1
880,    227,     25,      0,       ,555 LONGLEY RD,1010,1,1,1518,Hot Water,1
881,    227,     26,      0,       ,565 LONGLEY RD,1010,1,2,2333,Hot Water,1
882,    227,     14,      0,       ,501 LONGLEY RD,1010,1,1.75,2480,Electr Basebrd,1
883,    227,     15,      0,       ,503 LONGLEY RD,1010,1,1.75,1735,Hot Water,1
884,    227,     16,      0,       ,507 LONGLEY RD,1010,1,2,2382,Hot Water,1
885,    227,     17,      0,       ,509 LONGLEY RD,1010,1,2,2512,Hot Water,1
886,    227,     18,      0,       ,519 LONGLEY RD,1010,1,2,2072,Hot Water,1
887,    227,     19,      0,       ,523 LONGLEY RD,1010,1,2,2222,Forced Air-Duc,1
888,    227,     20,      0,       ,533 LONGLEY RD,1010,1,2,2344,Hot Water,1
889,    227,     21,      0,       ,539 LONGLEY RD,1010,1,2,3056,Hot Water,1
890,    227,     29,      0,       ,146 PAQUAWKET PATH,1010,1,2,2975,Forced Air-Duc,1
891,    227,     39,      0,       ,84 PAQUAWKET PATH,1010,1,2,4336,Electr Basebrd,1
892,    227,     40,      0,       ,76 PAQUAWKET PATH,1010,1,2,3358,Forced Air-Duc,1
893,    227,     41,      0,       ,70 PAQUAWKET PATH,1010,1,2,3092,Hot Water,1
894,    227,     42,      0,       ,62 PAQUAWKET PATH ,1010,1,2,2797,Hot Water,1
