Town	Use code	Description	Stories	Stories_Desc	Style	Style Description	Living Area	Heat fuel	Fuel Description	Heat type	Type description
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2760	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2760	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2760	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2764	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2764	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2764	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2766	2	Oil	10	Hydro Air
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2766	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2768	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2772	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2776	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2776	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2777	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2779	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2780	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2782	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2784	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2784	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2784	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2789	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2792	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2799	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2799	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2800	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2800	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2800	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2801	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2802	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2804	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2809	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2809	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2809	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2810	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2812	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2812	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2813	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2814	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2814	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2815	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2820	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2820	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2824	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2824	2	Oil	10	Hydro Air
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2828	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2832	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2836	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2837	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2839	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2840	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2845	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2845	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2848	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2849	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2850	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2854	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2856	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2856	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2856	2	Oil	10	Hydro Air
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2857	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2859	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2861	2	Oil	8	Radiant-Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2861	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2870	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2872	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2872	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2875	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2876	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2878	2	Oil	10	Hydro Air
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2884	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2884	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2884	2	Oil	10	Hydro Air
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2885	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2887	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2888	2	Oil	10	Hydro Air
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2892	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2892	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2895	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2903	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2903	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2905	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2906	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2906	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2908	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2909	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2912	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2919	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2920	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2922	2	Oil	10	Hydro Air
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2924	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2925	2	Oil	10	Hydro Air
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2927	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2928	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2929	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2930	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2934	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2937	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2939	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2939	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2939	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2942	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2944	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2944	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2944	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2944	3	Gas	10	Hydro Air
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2945	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2946	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2946	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2948	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2948	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2949	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2949	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2949	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2949	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2949	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2949	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2950	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2951	2	Oil	10	Hydro Air
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2952	4	Electric	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2953	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2957	2	Oil	10	Hydro Air
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2959	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2959	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2960	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2960	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2965	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2969	2	Oil	10	Hydro Air
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2969	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2971	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2971	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2972	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2973	2	Oil	10	Hydro Air
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2973	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2973	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2975	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2976	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2977	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2977	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2980	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2981	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2981	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2983	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2984	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2985	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2986	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2988	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2990	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2994	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2996	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	2997	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3002	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3005	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3006	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3006	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3008	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3008	2	Oil	10	Hydro Air
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3013	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3014	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3019	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3021	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3021	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3022	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3024	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3029	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3030	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3034	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3036	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3038	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3039	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3041	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3042	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3044	4	Electric	11	Geothermal
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3047	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3047	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3047	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3048	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3053	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3056	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3069	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3072	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3076	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3076	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3078	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3084	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3088	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3092	3	Gas	10	Hydro Air
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3093	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3093	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3093	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3098	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3098	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3101	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3101	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3107	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3110	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3112	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3112	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3115	7	Propane	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3116	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3116	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3119	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3120	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3122	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3128	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3132	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3134	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3136	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3138	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3141	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3142	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3144	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3144	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3152	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3156	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3160	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3162	7	Propane	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3163	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3164	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3167	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3168	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3168	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3170	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3172	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3176	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3184	2	Oil	10	Hydro Air
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3192	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3194	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3197	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3197	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3199	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3204	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3204	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3209	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3212	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3215	2	Oil	10	Hydro Air
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3216	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3221	2	Oil	10	Hydro Air
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3222	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3224	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3226	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3228	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3229	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3231	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3232	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3240	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3240	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3243	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3244	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3246	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3251	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3253	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3265	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3266	2	Oil	10	Hydro Air
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3268	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3274	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3275	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3278	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3280	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3280	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3286	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3286	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3286	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3289	2	Oil	10	Hydro Air
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3298	2	Oil	10	Hydro Air
Holden	1010	Single Fam  MDL-01	2	2 Stories	3	Colonial	3301	2	Oil	5	Hot Water
